owner_id,owner_username,shortcode,is_video,caption,comments,likes,created_at,location,imageUrl,multiple_images,username,followers,following
4206008232,anfm_fotografi_matrimonialisti,Cp4vYQUtiNm,False,"“Don’t shoot what it looks like. Shoot what it feels like.” 

⭐️DAVID ALAN HARVEY

Le fotografie di David Alan Harvey accendono la psiche umana. 

I suoi lavori sono stati esposti alla Corcoran Gallery of Art, alla Biblioteque Nacional di Parigi, al Museum of Modern Art e al Virginia Museum of Fine Arts, tra gli altri luoghi. Fotografo del National Geographics da più di 30 anni.

Oggi ha incantato la platea, ci ha lasciati a bocca aperta, con la sua simpatia e i suoi lavori. 

Onorati di aver ospitato un grande della fotografia mondiale durante la nostra Convention. 

Ph @gianfrancobernardophotographer",4,193,1679048646.0,"{'id': '1027628912', 'has_public_page': True, 'name': 'Matera - Citta dei Sassi', 'slug': 'matera-citta-dei-sassi'}",https://instagram.fpen1-1.fna.fbcdn.net/v/t51.2885-15/334779621_880359506377006_1319366491963198861_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fpen1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=RW48Jm79VugAX-klXjV&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCVRcloZYC6_nwZn1ur-FN0moqUpWsbeYLxD_m2Jw4h0Q&oe=65E975B6&_nc_sid=8b3546,True,,,
218796580,daviddoubilet,C1lWguWsp1O,False,"As 2024 begins….. I send out wishes for peace, calm and health. The sun dappled sands of Marsa Al Muqabilah, Sinai Peninsula.",33,3293,1704167878.0,,https://instagram.flba2-1.fna.fbcdn.net/v/t39.30808-6/416111600_18402600901044581_1881078820858786532_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4THU-VLnVkoAX_zt-WD&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfBgzDoKHaixfIo1MiiyWc-MvtDhHw9XlVdvhV47ZIeYew&oe=65E966D3&_nc_sid=8b3546,False,daviddoubilet,420327.0,658.0
55239027,davidson_frere,C3_Golmvicr,False,Timeless Style by Mr. Washington 👌🏿,69,4784,1709326936.0,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/430418741_1086867189198592_8690561114445837121_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=u8JCW6EmX54AX9fiOYs&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCdwPEJjnUAi0MTMyA_SmKI98ZLJbhNIKUoMf5mnive1g&oe=65E7D4AC&_nc_sid=8b3546,False,,,
1087446306,pranafoods.ca,C3-_mQHxri7,True,"💫🌈GIVEAWAY TIME 🌈💫

DAVIDsTEA x PRANA have teamed up to offer you 
the chance to wrap yourself in the warmth of a 
perfect brew and the delight of our new Gourmet 
Granola. ✨️

Enjoy the ultimate combination of gourmet 
pleasures offered by our duo, designed to delight 
your senses and transport you to a delicious 
world of flavors. Dive into the magic and try your 
luck at winning this gourmet getaway. 
(Total Value: $800)

Gift bundle includes:
🩵 $300 worth delicious PRANA goodies including 
our NEW Granolove Gourmet
🩵 $100 PRANA online gift card
🩵 $300 of soul-warming DAVIDsTEA products 
🩵 $100 DAVIDsTEA online gift card

Here’s how to enter:
👉  Be sure to follow @pranafoods.ca & @davidstea
👉 Like this post
👉 Tag a friend in the comments (1 tag per comment)
👉 Complete your entry by entering your email, link in our bio.
✨For 10 extra entries, share this to your IG 
story and tag both accounts.

Good luck🍀💫
Giveaway ends March 10 2024, at noon EST. The 
winner will be contacted via email. Open to 
Canadian residents exclusively, with a Canadian 
address. This giveaway is not sponsored, endorsed, 
administered by, or associated with Instagram or 
Facebook. 

# DAVIDsTEAXPRANA 
#GourmetGranoloveGiveaway #giveway
#granolovegourmet #passionfortea 

*******
✨️🌈CONCOURS 🌈💫

Les Thés DAVIDsTEA x PRANA s’associent pour 
t’offrir la chance de t’envelopper dans la chaleur 
d'une infusion réconfortante et l’indulgence de 
notre nouveau Granola Gourmet. ✨️

Profite de la combinaison ultime des plaisirs 
gourmands qu’offre notre duo, conçu pour ravir
tes sens et te transporter dans un délicieux 
monde de saveurs. Plonge dans la magie et tente
ta chance de gagner cette escapade gourmande d'une valeur totale de 800$!

L'ensemble cadeaux comprend : 
🩵 300$ de délicieux produits PRANA incluant notre 
NOUVEAU Granolove Gourmet 
🩵 Une carte-cadeau PRANA en ligne, valeur 100$
🩵 300$ de produits réconfortants DAVIDsTEA 
🩵 Carte-cadeau en ligne DAVIDsTEA, valeur 100$

Pour participer, voir dans les commentaires 👇

Bonne chance 🍀💫",1576,647,1709324528.0,,https://instagram.ftuc1-1.fna.fbcdn.net/v/t51.2885-15/430374271_1676958779376696_1482286414867358911_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.ftuc1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=0GpIQWJH7SUAX8gCQNX&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfACXIVmPtZmZhf1E2Ty4IxxD9oXu8dO841-lHCr_q14gg&oe=65E504B0&_nc_sid=8b3546,False,,,
18092172,davidstea,C38Q0DFArnT,True,"Leap day cocktail with a citrusy DAVIDsTEA twist! Word has it this li’l bevvie is responsible for more proposals than any other cocktail… single or taken, you know what to do ;)

INGREDIENTS

🍊 2 Perfect Spoons of Blood Orange Boost loose leaf tea
🍸 4 oz of hot water (95°C/200°F)
🍊 2 oz of gin
🍸 ½ oz Grand Marnier
🍊1 tsp of fresh lemon juice
🍸 Orange zest 

HOW TO

🍊 Steep 2 Perfect Spoons of Blood Orange Boost in hot water for 5 mins. Let cool then freeze into ice cubes (optional).
🍸 Fill cocktail shaker with ice and add in all liquid ingredients. Shake, shake, shake!
🍊 Grab a cocktail glass, twist an orange peel over the rim, add in the ice cube and pour over. It’s love!
•
Cocktail du 29 février, avec une touche citronnée DAVIDsTEA! Semblerait-il que cette petite boisson est responsable de plus de demandes en mariage que tout autre cocktail... célibataire ou en couple, vous savez quoi faire ;)

INGRÉDIENTS

🍊 2 Cuillères parfaites de thé en feuilles Super orange sanguine
🍸 4 oz d’eau chaude (95 °C/200 °F)
🍊 2 oz de gin
🍸 ½ oz de Grand Marnier
🍊 1 c. à thé de jus de citron frais
🍸 Zeste d’orange 

PRÉPARATION

🍊 Infuser 2 Cuillères parfaites de thé Super orange sanguine dans de l’eau chaude pour 5 minutes. Laisser refroidir et congeler ensuite en glaçons (optionnel).
🍸 Remplir de glaçons un mélangeur à cocktails et ajouter tous les ingrédients liquides. Secouer un bon coup!
🍊 Sortir un verre à cocktail, disposer un zeste d’orange sur le bord du verre, ajouter les glaçons et verser. C’est l’amour!

#davidstea",2,296,1709231621.0,,https://instagram.ftuc1-1.fna.fbcdn.net/v/t51.2885-15/430766025_933791151604008_4321910658581912129_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.ftuc1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=_C8ceKxsqIYAX8zGEVG&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCfV3gcrAA5UhRaaPFjbeC6GAKVLrohtlyGz8WZTKwcyg&oe=65E50EEB&_nc_sid=8b3546,False,davidstea,324212.0,694.0
42708445,dawilda,C3sl62mpsQv,False,"DE TODOS LOS PRODUCTOS DE REDKEN QUE HE TENIDO LA OPORTUNIDAD DE PROBAR ESTOS TRES TIENEN QUE SER DE MIS FAVORITOS POR QUE SON SUPER VERSATILES E  INNOVADORES Y LO MAS CHULO ES QUE ES QUE LO PUEDE USRA TODO EL MUNDO.

HEAR CLEASING CREAM:

ES UN SHAMPOO LIMPIADOR IDEAL PARA REMOVER  EL EXSESO DE PRODUCTO EN EL CUERO CABELLUDO AHORA QUE USAMOS TANTOS PRODUCTOS PARA ESTILIZAR ES BUENO CONTAR CON UN SHAMPOO LIMPIADOR  EN NUESTRA RUTINA PARA USAR UNA VEZ POR MES U CUANDO SEA NECESARIO.

XTREME CAT TREATMENT:
 ESTO ES BUENISISIMO PARA RESTAURAR ESAS PUNTAS Y RELLENAR .

EXTREME LENGT TRIPEL ACTION TREATMENT:
 UN TRATAMIENTO PROFUNDO QUE VA DIRECTO EN EL CUERO CABELLUDO PERO QUE VA A TRABAJAR EN EL LARGO Y EN LAS PUNTAS IDEAL PAR UN CABELLO QUEBRADIZO 

EN MIS HISTORIAS LES VOY A ABUNDAR MAS SOBRE LO QUE HACE CADA UNO Y COMO LOS UTILIZO.
 
#RedkenRD #SponsoredbyRedken  #HairCare",4,222,1708705806.0,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/409039074_1377836966255404_370908918555539493_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=rGUFAXtuoz4AX9QQYnZ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDbZ1hMhwXzt-Ii1DZg05koHEksowOVVXd2a5RkkemSUQ&oe=65E7E0CD&_nc_sid=8b3546,True,dawilda,134099.0,1023.0
178166505,ahmadalhelo11,Cz8jgowolCa,False,#عيدالحب #عيدالسلام,100,9374,1700651478.0,"{'id': '110183490824335', 'has_public_page': True, 'name': 'Dubai Downtown', 'slug': 'dubai-downtown'}",https://instagram.fkiv3-1.fna.fbcdn.net/v/t51.2885-15/403785840_865628698560017_543268829769565053_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=rcJLJrO14N4AX9Pn0Jc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB8V-2t6oP__29G2mwTyQPPA4Ss2gijUNambnvJkQYXKA&oe=65E823CE&_nc_sid=8b3546,False,,,
621649003,deemabayyaa,C2e4OKAoeQt,False,"From 🇸🇪 Sweden with ❤️ Love 
#deemabayyaa #sweden #stockholm #ديمابياعة #السويد #حب",64,2344,1706098154.0,"{'id': '213094275', 'has_public_page': True, 'name': 'Stockholm, Sweden', 'slug': 'stockholm-sweden'}",https://instagram.fkiv3-1.fna.fbcdn.net/v/t39.30808-6/420097421_18411226555017004_8385775988934712095_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=7J4COcNrla0AX96KkhW&edm=AOQ1c0wAAAAA&ccb=7-5&oh=00_AfAYpFMTCqYAgyMC-cZFVJSJBI6Dmhv3UNoKDokqHW2tzw&oe=65E8A9A3&_nc_sid=8b3546,False,deemabayyaa,1755532.0,637.0
51664667817,manaf.designs,C32-R0VNrvh,True,"بتآمنوا بالارتباط !
.
.
.
#deemabayyaa #karessbashar #ديما_بياعة #كاريس_بشار",28,3341,1709054223.0,,https://instagram.fkiv3-1.fna.fbcdn.net/v/t51.2885-15/429569366_6858136557645977_7147200770755629667_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=DD73eXYdGYcAX_tr53y&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC7vna5XtMtnxp-KKl-h-8LtJzBDLrSg5KQvaLD0OujFA&oe=65E552C3&_nc_sid=8b3546,False,,,
1435159133,mahaalmasriofficial,C3USaysMq5E,False,"منزل عائلة نجيب فهمي - الفصول الأربعة
نجيب ، ماكده ، رامي ، سوسو

شكراً يا مبدع  @saied.cartoons
#الفصول_الاربعة",303,13836,1707890274.0,"{'id': '225945271', 'has_public_page': True, 'name': 'دبي', 'slug': ''}",https://instagram.fkiv3-1.fna.fbcdn.net/v/t51.2885-15/427390739_765116128826722_2259851270540791368_n.heic?stp=dst-jpg_e35&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=1DkFySX-p8gAX8IxAo5&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAh36xWzGd2R5q-aLZLokJUaoMOxmFPoh_2DnnhzGbpxg&oe=65E812C2&_nc_sid=8b3546,True,,,
286342232,deliciouslyella,C1r7vIUIFlI,True,"Healthy Made Simple is out today! Changing my diet changed my life, it gave me my health back and ever since my mission has been to help more people to eat more plants more of the time. 

Healthy living should be joyful, colourful, abundant, flavoursome, and delicious 💫🌱 It should also be easy, so that you can eat well all the time. So, every recipe has five promises:

1. It’ll take 30 minutes or less. 
2. It’ll contain fewer than 10 ingredients 
3. It’ll have no more than 5 steps. 4. It’ll be healthy and packed with goodness. 
5. It’ll be delicious

I’m so proud of this book and truly feel like the luckiest person in the world to have a platform that can make a difference to other peoples lives. Thank you for letting me do what I do and I really hope the ease and simplicity this book brings to your life makes all the difference 💞

It’s in all book shops and Amazon now 👏🏻 Please let me know if yours has arrived!",273,8062,1704388760.0,,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-15/416087803_1178239946472700_1287156732577462588_n.jpg?stp=dst-jpg_e15_fr_p1080x1080&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=CjsQiO25CXsAX_a2ZZZ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDp0OJaYoc0_bpyndGpya4mm-s9c8j10PI5b20dOPan-Q&oe=65E565E2&_nc_sid=8b3546,False,deliciouslyella,2455296.0,596.0
506653291,sarahchapmanlondon,C3-llbsq71a,False,"✨ Competition time ✨

By Women, Celebrating Women
 
This International Women’s Day, we’re proud to be collaborating with a powerhouse group of female founders to bring you a beautifully curated collection of products – each one an ode to the women helping shape the future of business.
 
For a chance to win this luxurious edit worth over £2,600 simply:
 
💛 Follow every female-led brand involved
💛 Like this post
💛 Tag the women in your life who most inspire you and tell us (and them) why 
💛 Share this post to your story for a bonus entry
 
Brands taking part:
@annoushkajewellery - 18ct gold diamond initial pendant
@deliciouslyella - signed new cookbook and ultimate snack hamper
@heidikleinswim – Grace Bay Mini Raffia Bucket Bag
@jolovesofficial - Pomelo A Large Luxury Candle
@melissaodabash - White swimsuit and a hat
@mirrorwater.earth - SMOOTH Body Oil, RUB Solid Balm and notebook
@sarahchapmanlondon - ICONIC 60 minute facial & Icon Day and Icon Night
@slipsilkpillowcase - £300 voucher
@thewhitecompany - Robe, cashmere bed socks & waffle slippers

Good luck!🤩

Terms & Conditions:
To participate, you need to be aged 18 or older and reside in the UK. Winner will be selected at random and notified by direct message on Tuesday 12th March by Sarah Chapman. No purchase is necessary to enter or win. This competition is in no way endorsed, sponsored by or associated with Instagram.",990,2063,1709309609.0,,https://scontent-lhr8-2.cdninstagram.com/v/t51.2885-15/430438598_1132545557926009_8674926865084464550_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-lhr8-2.cdninstagram.com&_nc_cat=101&_nc_ohc=Ji_1Xi3k7OYAX9psQbP&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBNpIRy8Kqy5iyxYrk4C_tbpzWTxKYLlcwNsSYjHIuJ5Q&oe=65E7DFC2&_nc_sid=8b3546,True,,,
1712682591,symproveyourlife,C34_YKXovlB,True,"Packed with plant protein, these sticky miso tofu bowls with peas, edamame and ginger are nourishing, flavoursome and super easy to make. Thanks @deliciouslyella. 

Ingredients 
2 servings of basmati rice, (about 100g / 3.5 oz) rinsed 
1 tablespoon olive oil 
Small chunk of ginger, (about 20g / 0.7 oz) cut into matchsticks/grated 
2 large cloves garlic, thinly sliced 
1 tablespoon tamari 
100g / ¾ cup / 3.5 oz frozen peas, defrosted 
100g / ¾ cup / 3.5 oz frozen edamame beans, defrosted 
Pinch of sea salt 

For the sticky tofu 
1 tablespoon olive oil 
1 block firm smoked tofu, (about 280g / 10 oz) drained & cut into bite-sized pieces 
1 tablespoon tamari 
2 tablespoons maple syrup 
2 tablespoons brown rice miso paste 
2 tablespoons rice wine vinegar 

Method  

Pour the rice into a small saucepan, along with 200ml / 7 fl oz water and a large pinch of salt. Bring to the boil, then cover with a lid, reduce the heat to low and simmer for 10 minutes until all of the water has been absorbed. Remove from the heat and set aside. 
 
While the rice is cooking, warm 1 tablespoon of oil in a large frying pan set over medium–high heat. Add the tofu and cook for 10 minutes, stirring often, until crisp and golden on all sides. 
 
Next, whisk together 1 tablespoon tamari, the maple syrup, miso paste and rice wine vinegar. Once the tofu is cooked, pour the sauce into the pan and let it reduce to create a sticky sauce that coats the tofu. Remove the tofu from the pan and set aside on a plate. 
 
Pour 1 tablespoon of olive oil into the same pan, followed by the cooked rice, ginger and garlic. Fry for 5 minutes, until crisp, then stir in the tamari, peas, edamame beans and crispy tofu. Divide between 2 bowls and serve with your favourite crispy chilli oil/sauce. 

🔗 Click the link in Symprove’s bio to dig in. 

#guthealth #gutmicrobiome #guthealthrecipes #plantbased",19,2474,1709121955.0,,https://scontent-lhr6-1.cdninstagram.com/v/t51.2885-15/430033900_363166420027930_4178041486934335251_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr6-1.cdninstagram.com&_nc_cat=110&_nc_ohc=rB5bL1sSkiwAX8NJ7R2&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDAgl70Bu79hBOvQ1m4XY8LZJtgw565PYodGvcX4axngw&oe=65E532A9&_nc_sid=8b3546,False,,,
573103668,deliscake,CsV4re3NI5C,False,"Perfectly golden 🫶🏻

#sourdough #sourdoughbread #bread#food#amsterdam #homemade",26,653,1684321568.0,,https://instagram.fkiv3-1.fna.fbcdn.net/v/t51.2885-15/347129068_3507098902903296_834924089119858369_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=CY_1aiVBBAAAX-Yx6NY&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfD4-iWucdPLC2f5pnqM_DVX117YUG5V9NyQTI4pYSAESA&oe=65E7A87F&_nc_sid=8b3546,False,deliscake,107406.0,57.0
2194358016,deporloversteam,CNXoYbfKxMd,True,"Te atreves con estos 3 ejercicios en casa? 💥 

🏆 Fortalece tu abdomen completando 1 minuto de cada ejercicio

🔥 Repite este circuito las veces que puedas!

#abdomen #abdominales #ejerciciosencasa #fitnessgirl #workoutathome",0,139,1617808156.0,,https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/169210174_146549870719080_7313170996462483236_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=kk8BH05SRkgAX-sRGaY&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfC_PlVtpQ6CYkj5Z_p3bOSihqn8-xhqnyRFgoy9HYzL0g&oe=65E56C33&_nc_sid=8b3546,False,deporloversteam,222414.0,140.0
9934791,der_landgraf,CmM3FA4rAy6,False,"one of a kind
🌅

#Mercedes #AMG #CLS #ShootingBrake #X218 #design #futureclassic #oneofakind #sundown #beach #nordsee #northsea #denmark #rømø #MeinMercedesBenz",25,916,1671133837.0,"{'id': '252083052', 'has_public_page': True, 'name': 'Lakolk Strand, Rømø', 'slug': 'lakolk-strand-rm'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/320032961_695114182245997_7766467182022962381_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=HCtC40tziw4AX9J2qXW&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfA9n38_J0DtgW72dSP-zU_E-7Em_MbuDkNtS-Kmp7Ui2g&oe=65E801B3&_nc_sid=8b3546,False,der_landgraf,154875.0,2451.0
233206014,designdecor,CHYygZsj97q,False,"Quem gosta de uma proposta mais escura? 
Projeto @depaulaenobrega",15,466,1604962100.0,"{'id': '213119086', 'has_public_page': True, 'name': 'Natal, Rio Grande do Norte', 'slug': 'natal-rio-grande-do-norte'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/124472312_184900709850817_8994305396326157233_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=5aT4ZdBnbrUAX-KGS8k&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfAWKSI6jH8ICzqYgCBYgEUSwOAH-byDo3VIDnRWcEupOA&oe=65E8D9A7&_nc_sid=8b3546,False,designdecor,195094.0,834.0
2979242389,destinationwolf,Ceq2tTQOWQE,True,"Reality of Little Venice vs Instagram 😅😅😅

Tag your friend who is in love with Italy 🇮🇹 ⬇️

Via @lokalturist 

#italy #destinationwolf #tourists #travel #igtraveller #travelholic #travellers #travelpic #mytravelgram #traveladdict #travelgram #traveler #explore #viral #vacationwolf #eurotrip #beatifouldestinations #earthpics #love #travelers",18,708,1654960535.0,,https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-15/286978221_323052306696630_426778277691779729_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=9Ez44s9mgcAAX9yJmPX&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBQE3g5DYxpDadXkzcIMCTrIVkFPJlTXp-XSXYn2fG9yg&oe=65E504AA&_nc_sid=8b3546,False,destinationwolf,351168.0,1.0
996122946,destination_wow,CUGoyUFJeiJ,False,"Lost in Glacier Park

#theadventurists",2,156,1632270311.0,"{'id': '213692596', 'has_public_page': True, 'name': 'Glacier National Park', 'slug': 'glacier-national-park'}",https://instagram.fcwb4-1.fna.fbcdn.net/v/t51.2885-15/242510486_3013634835516365_7524330494930134939_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fcwb4-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=4key4rNkJQkAX9ChlQv&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCgSiewznDiwLLi6BqIx1mBpUFl6nfaR1L4iybetH0P5A&oe=65E933F9&_nc_sid=8b3546,False,destination_wow,127782.0,96.0
25074859,devanondeck,C30Q7XBpEUd,False,"Season 2 𝗡𝗢𝗪 𝗟𝗜𝗩𝗘 [www.ondeck․la]

Introducing our soft-structured 6 panel cap, made from deeadstock vintage 90’s blanks. Would-be-discarded material reworked into a modern staple.

starring @ailrick.jr
shot by @mancygant 
styled from my closet
created @auteur.studios",488,4203,1708963234.0,"{'id': '1004701715', 'has_public_page': True, 'name': 'Shop Link in Bio', 'slug': 'shop-link-in-bio'}",https://instagram.fkiv3-1.fna.fbcdn.net/v/t51.2885-15/430133575_853544569862514_8201467535968357455_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fkiv3-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=eHcMKo_SagcAX_SBHLc&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCfpY1DtVIBe27jWbDU6a-GNO8steguNIrygrY3oIPtig&oe=65E86B3A&_nc_sid=8b3546,True,devanondeck,545846.0,226.0
616063402,devourpower,C1HjQp2uGL8,True,"The BEST LASAGNA in NYC?! 🍝🗽🤤 The Lasagna Della Nonna from @marksoffmadison in the Flatiron District. Beautiful layers of bolognese ragu, béchamel, & parmesan cheese, slathered in creamy tomato sauce with a little pesto. Count me in 100% of the time! 👌 #DEVOURPOWER",12375,1080114,1703168012.0,"{'id': '104040678234362', 'has_public_page': True, 'name': ""Mark's Off Madison"", 'slug': 'marks-off-madison'}",https://instagram.flba2-1.fna.fbcdn.net/v/t51.2885-15/412349449_1387899888599849_7614522018866095590_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.flba2-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=nfNrGozKw-EAX8ixAWZ&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfB7kI5gMCNft91thtf3lK0-19BuIti2Vl0Jyb_1jcgpww&oe=65E568CD&_nc_sid=8b3546,False,devourpower,1846940.0,1641.0
29440194,dguttenfelder,C3-XySxtj97,True,"Ukraine March 2024

(Kim Gordon on repeat. Her newest music, made at age 70) 🔥",22,1587,1709302433.0,,https://scontent-lhr8-1.cdninstagram.com/v/t51.2885-15/431074571_413056337751247_1397677750213284311_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-lhr8-1.cdninstagram.com&_nc_cat=107&_nc_ohc=uYXHV3uFwP4AX8aEMgW&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBB1g3mdjItUdMQ7qhoDYGvIvMaaK9appW3mhzv9w7zgQ&oe=65E549F2&_nc_sid=8b3546,False,dguttenfelder,1158533.0,4245.0
44662614,diegobarrueco,C3-zr-XNpEO,False,"⚪️⚪️⚪️BLANKS, available on our website @almost____home",29,2736,1709317003.0,,https://scontent-lhr6-2.cdninstagram.com/v/t51.2885-15/430326395_943073150734840_4492644644565629411_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=scontent-lhr6-2.cdninstagram.com&_nc_cat=104&_nc_ohc=JjctoFUloAsAX87I2HX&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfCmJ3wOc1QWsL5cbMomUP75Y3BTUVrqlXCrvGVwDA1FFg&oe=65E85E5C&_nc_sid=8b3546,True,diegobarrueco,459007.0,1417.0
188339161,digernes,BOfO_STl4ng,False,"After completing our trek in the Annapurna Range, we decided to fly over our trekking route to grasp the distance we traveled on foot.",89,5301,1482771792.0,"{'id': '251253525', 'has_public_page': True, 'name': 'Annapurna Range, Nepal', 'slug': 'annapurna-range-nepal'}",https://instagram.flhr13-1.fna.fbcdn.net/v/t51.2885-15/15625390_1710938279217113_5116248704663158784_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.flhr13-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=bq9vk6TZ1_0AX8FZQcG&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBuHznFmSXsOQv6WvDMjSoCIIRtyJzbdTxLEvCeWKI6SA&oe=65E87AD5&_nc_sid=8b3546,False,digernes,145186.0,320.0
521479580,vogueindia,Cj9zvWvLzZp,False,"“In the rest of the world, so many different forms of celebrity do exist. Let's just say things are changing. We are the pioneers of the new era and making way for a different kind of celebrity or role models here. And I think we're here to stay,” says #Vogue India’s #October digital cover star Diipa Büller-Khosla (@diipakhosla). Read the full interview at the link in bio. 

Photographer: Bikramjit Bose (@thebadlydrawnboy)
Head of Editorial Content: Megha Kapoor (@meghakapoor)
Stylist: Rupangi Grover (@rupangigrover)
Video: Kris Black (@krisblackk)
Art Direction: Aishwaryashree (@aishwaryashree)
Words by: Shriya Zamindar (@shriyazamindar)
Hair & Makeup Artist: Mitesh Rajani (@miteshrajani)
Bookings Editor: Savio Gerhart (@gerhartsavio)
Entertainment director: Megha Mehta (@magzmehta)
Blazer @rajeshpratapsinghworks. Shirt @massimodutti. Trousers @burberry. Necklace, rings; all @cartier",241,66716,1666333803.0,,https://instagram.fsvq2-1.fna.fbcdn.net/v/t51.2885-15/312063540_220050370349187_7962590473484699505_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fsvq2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=3l-VwJSGT_YAX-KkEsY&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfBpWaDUyMvkkxs-5tUzBJRvV0lszIOKTraRNE3fz-FXjA&oe=65E51879&_nc_sid=8b3546,True,,,
